motif_id,instance_idx,start,end,length,distance,meta_waterzumpf_cv,meta_ore_cv,meta_watermill_cv,meta_pattern_type
47,11,122664,122724,60,2.866198535032223,0.033363739505685365,0.01857271002581018,0.011263957001916501,dynamic
47,12,150516,150576,60,2.9514240891373644,0.005778083324161222,0.005450735789532748,0.006714874152036045,dynamic
47,13,129911,129971,60,2.978046707015285,0.04251453641092453,0.018749385114945973,0.008754106134125526,dynamic
47,14,179762,179822,60,3.021967912084346,0.009928448863278134,0.0013664576596206961,0.0026259505426601544,dynamic
47,15,156699,156759,60,3.171864850228346,0.02267789864813797,0.02441054342886098,0.03607079541345075,dynamic
47,16,78467,78527,60,3.1898198788659977,0.008086523655655493,0.001437297375425798,0.008416307616057214,dynamic
47,17,123762,123822,60,3.266888620608566,0.05871607547552995,0.052215283429052954,0.010035704887715737,dynamic
47,18,107688,107748,60,3.305719453357416,0.021362492171641923,0.006256553623787843,0.0074177922240791765,dynamic
47,19,106780,106840,60,3.376620293391999,0.018043041503297223,0.007786713585614379,0.001507169043826869,dynamic
48,0,134933,134993,60,3.4627169485754526e-07,0.09066284198977614,0.02126813567492358,0.01589394091114789,dynamic
48,1,110392,110452,60,0.9262529901384066,0.13758550315227033,0.1319529678572901,0.015271863221324185,dynamic
48,2,122488,122548,60,1.4690990549700615,0.010782112963092555,0.039424989374426664,0.0030034317483692936,dynamic
48,3,130971,131031,60,1.7236502876196407,0.012369588398127131,0.003774931362056108,0.01937409390349334,dynamic
48,4,148374,148434,60,1.7936130733077587,0.008228300948126283,0.006575582912609905,0.008451305007336764,dynamic
48,5,25201,25261,60,1.9283637268002876,0.007234013025593368,0.006838680797096931,0.005358682033948478,dynamic
48,6,179543,179603,60,1.9513524924129373,0.004814264717246578,0.005508021905905247,0.004851938862723591,dynamic
48,7,138067,138127,60,2.126288052985279,0.008695924175107086,0.0048775299605779395,0.0028279632493605,dynamic
48,8,43301,43361,60,2.1292667006707977,0.014806841416664877,0.012413085837701345,0.0030234468542012895,dynamic
48,9,125348,125408,60,2.174098662509206,0.005199264694829469,0.004111702117692855,0.002622894128374664,dynamic
48,10,121996,122056,60,2.199673527449126,0.01068934286344998,0.007754895241860967,0.002515362445826637,dynamic
48,11,91544,91604,60,2.2122818824738872,0.021483672260994315,0.005473673656705404,0.005600973866933095,dynamic
48,12,66856,66916,60,2.2245132083341708,0.013342203008681244,0.0063913573364639716,0.0627639957776562,dynamic
48,13,25658,25718,60,2.2454199841242937,0.006186828527018421,0.010144039349127002,0.004102505628099292,dynamic
48,14,84523,84583,60,2.374320903399361,0.010685253930234562,0.0029933596715844436,0.002230720187977937,dynamic
48,15,167302,167362,60,2.3801912678967354,0.012309003048336152,0.00471424021743553,0.002957227710082592,dynamic
48,16,25863,25923,60,2.3939640933810913,0.005346865551775254,0.00409679012289559,0.0038966187580010635,dynamic
48,17,89968,90028,60,2.4119330888262205,0.010203967105923225,0.0051777489757884,0.008715027279552012,dynamic
48,18,65069,65129,60,2.4789689196777203,0.008626533396359734,0.003436030263355509,0.003201271772979014,dynamic
48,19,65384,65444,60,2.4902351527698117,0.01684029451587048,0.006048127928006868,0.005764402160637081,dynamic
49,0,242312,242372,60,1.763129169672613e-07,0.02084665389825548,0.022721655539551938,0.026204824258932346,dynamic
49,1,225751,225811,60,0.9389357130867761,0.1659274935999226,0.01580703361166318,0.014504308431692389,dynamic
49,2,226824,226884,60,1.296981417944954,0.021046124057072825,0.019060442230858534,0.022346592019880082,dynamic
49,3,228338,228398,60,1.7914888669374227,0.011343619126298592,0.018515865367943165,0.024382576469219493,dynamic
49,4,238027,238087,60,1.9121076776782284,0.010161379718969344,0.01363437605472901,0.013679187057390133,dynamic
49,5,238360,238420,60,1.9331175624505597,0.008807544351461794,0.018806179248481728,0.022795668030348024,dynamic
49,6,242782,242842,60,1.970355520527986,0.026468388000487085,0.022198549430659055,0.02902443271768435,dynamic
49,7,247077,247137,60,2.031915707727728,0.016676796114892554,0.020922590588750904,0.01683896486552721,dynamic
49,8,245304,245364,60,2.0934248489994025,0.016786418653249598,0.01345691846461133,0.01449701027082211,dynamic
49,9,190038,190098,60,2.0938890344915473,0.024358880778837026,0.008178259995657917,0.10928939948035782,dynamic
49,10,225850,225910,60,2.1384923721432796,0.06627611648677889,0.02027263339136615,0.039969718770151944,dynamic
49,11,243298,243358,60,2.243341379553247,0.02403220997192309,0.02336028783418504,0.024113489754386812,dynamic
49,12,257008,257068,60,2.2823845119819306,0.012560947349089606,0.011604569828614226,0.017742148133243478,dynamic
49,13,538,598,60,2.330614243708701,0.0047727486712994165,0.00597663653597521,0.0032460582160682983,dynamic
49,14,111981,112041,60,2.355428112406913,0.004002977893018986,0.0012632803059254136,0.004618267660647511,dynamic
49,15,244135,244195,60,2.3827461958649274,0.015401051841931161,0.015846416373516355,0.01498780022075724,dynamic
49,16,41297,41357,60,2.4146020155056918,0.002134097521690783,0.005449172243137616,0.003927180137078903,dynamic
49,17,73890,73950,60,2.428904743322376,0.011318979781187203,0.029895604834597907,0.002706956673302118,dynamic
49,18,254115,254175,60,2.4650933670892994,0.01007479142112537,0.008213737188929851,0.003341489639585992,dynamic
49,19,52520,52580,60,2.4939176531558136,0.01918032906908793,0.010022918585361923,0.005388936921343594,dynamic
50,0,144411,144471,60,1.3818768405162847e-06,0.012280144488033986,0.012199903445029506,0.0018754085776894439,dynamic
50,1,81579,81639,60,1.6162090000176503,0.010990977212447883,0.0055315691862227205,0.0030338329736289004,dynamic
50,2,42719,42779,60,1.656999696061584,0.019250954836988462,0.011080287190757489,0.0017936684646290275,dynamic
50,3,64392,64452,60,1.8328257055593131,0.019386916187128487,0.008457510623564818,0.0015425294197945318,dynamic
50,4,190203,190263,60,2.08273241480646,0.013347014987161319,0.0066308424417159,0.006823719439494491,dynamic
50,5,42930,42990,60,2.099858416837104,0.006964806196557943,0.0064449384719463725,0.005187334936539979,dynamic
50,6,169847,169907,60,2.1729094238304336,0.007315903913786451,0.008854183530417658,0.004464195126463054,dynamic
50,7,179348,179408,60,2.222915686327513,0.007222646899672166,0.005809261643886616,0.0016524379155166094,dynamic
50,8,130610,130670,60,2.2858118655874504,0.0939372690481114,0.010829967957065825,0.009160612088254295,dynamic
50,9,165971,166031,60,2.3604571561084318,0.005840788151301504,0.004737624913666913,0.0029998313790033045,dynamic
50,10,181268,181328,60,2.4108554327333955,0.009981111058800233,0.006851589995987732,0.005658006187726468,dynamic
50,11,123214,123274,60,2.4597302461854844,0.0038822524670748043,0.005520449653889035,0.024322658405525555,dynamic
50,12,115910,115970,60,2.4814896257952648,0.003930665130340427,0.004196204749380068,0.003972315049719827,dynamic
50,13,149320,149380,60,2.4980403099415005,0.09016302356993128,0.07578385598692287,0.012394915933685814,dynamic
50,14,101829,101889,60,2.503445989692428,0.0026621564074933548,0.01958279818043949,0.01426033932810117,dynamic
50,15,179627,179687,60,2.5577513067086004,0.0037632599481636233,0.006915435778548663,0.0035660923578036273,dynamic
50,16,126136,126196,60,2.5602204467653644,0.016380072086961725,0.014629564644619442,0.005431393624038397,dynamic
50,17,134544,134604,60,2.6148221213057163,0.0017332481223782032,0.0022189891412484454,0.0037618143146718663,dynamic
50,18,26466,26526,60,2.6179107385200493,0.004324540850409343,0.007850221128666986,0.003057311847006441,dynamic
50,19,123918,123978,60,2.6424246127526114,0.0038253375293312354,0.00582267677747928,0.002469304341685766,dynamic
51,0,150361,150421,60,9.424321830774485e-08,0.025917085440435077,0.07383609692598024,0.015130769199771002,dynamic
51,1,30740,30800,60,0.9227438071261833,0.02832124021446916,0.07091646831786567,0.0158695119941967,dynamic
51,2,107798,107858,60,1.084021112263878,0.020233014438960303,0.06282232072006051,0.018072934515887172,dynamic
51,3,245711,245771,60,1.1839126776545432,0.021627911923614424,0.0671941659029457,0.009758064087328258,dynamic
51,4,110582,110642,60,1.2121707162743236,0.04328225163749066,0.07446721468720681,0.02867736544044911,dynamic
51,5,158643,158703,60,1.2146564674120932,0.01741804040148184,0.07657192855303958,0.018872855573442194,dynamic
51,6,119509,119569,60,1.3582051990710473,0.02735741799187428,0.07594909826674827,0.014122571484330998,dynamic
51,7,179940,180000,60,1.7412044590022564,0.014558073497593022,0.058937519914208474,0.018476370620716182,dynamic
51,8,104309,104369,60,1.743509680732285,0.016782570297692645,0.05807068933081046,0.013307839249425092,dynamic
51,9,63351,63411,60,1.756571433416775,0.025961691890548436,0.07270013855178718,0.011558779129799617,dynamic
51,10,129221,129281,60,2.769706798633359,0.031567517085680126,0.08292680353198037,0.04192489810395577,dynamic
51,11,188791,188851,60,3.264975256813047,0.021700337286689304,0.02901380085407438,0.02638480843315582,dynamic
51,12,59046,59106,60,4.1271748006700415,0.02281775087162138,0.059438652749206414,0.013068087987724122,dynamic
51,13,46244,46304,60,4.142830811199279,0.00588558448717912,0.01272200472046912,0.0025255123703895664,dynamic
51,14,261178,261238,60,4.301496233739632,0.02204942597414849,0.012833800676944167,0.003207578979538154,dynamic
51,15,227263,227323,60,4.330044126414146,0.007545365319124733,0.06889204744313676,0.021224058823383303,dynamic
52,0,108574,108634,60,2.4934411839666234e-07,0.053283686636382055,0.028000259725397235,0.2291886910250987,dynamic
52,1,85781,85841,60,1.2678703961887463,0.013591404657466666,0.008887400665272554,0.04294548280619434,dynamic
52,2,118274,118334,60,3.0893860127691477,0.013265020845240358,0.010581773391404247,0.10785407303606179,dynamic
52,3,174557,174617,60,3.1152156256885433,0.007083824586787782,0.008875407915071822,0.03769287072505282,dynamic
52,4,197356,197416,60,3.473611560821695,0.013006354356731108,0.0009513029261117438,0.022503956417321724,dynamic
52,5,143098,143158,60,3.624274588565149,0.012736139991763429,0.006615822757122296,0.006659401051949797,dynamic
52,6,208106,208166,60,3.707088026238941,0.00819798417673164,0.005939679591065083,0.0072536045931991585,dynamic
52,7,53397,53457,60,3.7097257827123786,0.019683786891701877,0.0035462282861297378,0.01140504388044549,dynamic
52,8,248313,248373,60,3.9291788515447923,0.014222982320613945,0.0047423312575564655,0.013214721128522752,dynamic
52,9,137997,138057,60,3.961472305144512,0.0035140949241328693,0.008181767693181937,0.05391675684636431,dynamic
52,10,226334,226394,60,3.9777784829204905,0.11380098465192663,0.004672252889044102,0.013832360009138464,dynamic
52,11,262587,262647,60,3.9860995628602764,0.00833097522037092,0.004910465721851914,0.00515198262814198,dynamic
52,12,203563,203623,60,3.986370592684024,0.00837022691776818,0.0009986469227739126,0.003540830899048436,dynamic
52,13,129719,129779,60,4.088932141428649,0.0228233216293106,0.015643685279496777,0.009992068339517251,dynamic
52,14,196336,196396,60,4.1995229440569934,0.011423964449354647,0.006392233441595956,0.0028677298288947847,dynamic
52,15,233968,234028,60,4.314013742106439,0.020903893826029616,0.008169009314369343,0.036821737856747576,dynamic
52,16,206656,206716,60,4.327389116886178,0.016479913663140063,0.005210707326657327,0.009315846431952487,dynamic
52,17,225557,225617,60,4.372590692509462,0.0035128458033708643,0.0028500186733493365,0.019141029961040525,dynamic
52,18,125518,125578,60,4.381581296546067,0.0034585501760587114,0.007879552284969801,0.0015234199032938239,dynamic
53,0,21963,22023,60,0.0,0.07801278689423972,0.09377150593644397,0.02390045996964847,dynamic
53,1,26273,26333,60,2.3903070948686373,0.09170636368964014,0.14071217343931286,0.01342376222421798,dynamic
53,2,6084,6144,60,2.5767391118268548,0.0352526826535185,0.06909279247407832,0.007897728589198325,dynamic
53,3,22388,22448,60,2.6539763542969412,0.07881122806147758,0.10512611921175294,0.014033992971390827,dynamic
53,4,151239,151299,60,2.6617115835739864,0.10202199583402265,0.07635649470321114,0.0072467442358157864,dynamic
53,5,40328,40388,60,2.715757842914977,0.024035116346253525,0.10480789388901332,0.012251310284206987,dynamic
53,6,180739,180799,60,3.109505983659957,0.01213184417527185,0.010321286173289474,0.004158401118149008,dynamic
53,7,178341,178401,60,3.126879256073691,0.004288125456205705,0.014198363549671071,0.004406969934879617,dynamic
53,8,114158,114218,60,3.167668845208487,0.007035603977976056,0.005402892801760886,0.005622902955797135,dynamic
53,9,52353,52413,60,3.1692227775244612,0.03741558531478869,0.0656653039913726,0.007149026398424526,dynamic
53,10,134847,134907,60,3.2804964473767297,0.0169136468956442,0.0030700599929630017,0.004891711022360027,dynamic
53,11,11186,11246,60,3.3206405456490504,0.010811867633140602,0.003956652619562266,0.008549321045208932,dynamic
53,12,236650,236710,60,3.496262082383548,0.003150820126892451,0.0036476358345824684,0.0024493095054648555,dynamic
53,13,166998,167058,60,3.5111687285379323,0.008901573013584668,0.019725444597287166,0.006657511265916385,dynamic
53,14,189205,189265,60,3.5207137087911966,0.007960944585771486,0.00724568757439908,0.009787787083190785,dynamic
53,15,44494,44554,60,3.7656181046908617,0.02053687640846797,0.019654627895754825,0.0023133201982011775,dynamic
53,16,83157,83217,60,3.927728052192147,0.007096510652940734,0.003088544168297119,0.006926665728020428,dynamic
53,17,162685,162745,60,3.9552522024233707,0.007005592576758474,0.0022159044151428024,0.04455859116878554,dynamic
53,18,78905,78965,60,3.994111187330532,0.0062527173158457286,0.006654374527404783,0.007527902608163221,dynamic
53,19,151846,151906,60,4.032439699632097,0.00784528658791269,0.004385076932549295,0.005918040181532334,dynamic
54,0,97080,97140,60,0.0,0.0030076008312619157,0.0740183290645237,0.0027075501486772315,dynamic
54,1,255791,255851,60,1.8755747509042562,0.009282139496826934,0.0058120980472183064,0.008951660767934928,dynamic
54,2,80035,80095,60,1.9547348354298169,0.0071302008134740665,0.004361404992868108,0.0024009012608576016,dynamic
54,3,101274,101334,60,1.9888854073546034,0.0021321883481865028,0.0052352739176949985,0.0017430971926915353,dynamic
54,4,224922,224982,60,2.3278193688133184,0.029431646636410295,0.012007574704782573,0.006709056284941742,dynamic
54,5,42002,42062,60,2.348449526944389,0.006101252536524685,0.016976523802558954,0.0027754141151154176,dynamic
54,6,97199,97259,60,2.3796929388878216,0.01954554031701596,0.004092681001589863,0.0030957786022523,dynamic
54,7,1191,1251,60,2.480643960238568,0.01035841081848239,0.005839647051641131,0.001791202315988334,dynamic
54,8,11818,11878,60,2.6210148032643046,0.009116873224059227,0.012624984226420199,0.0017011221399460626,dynamic
54,9,224862,224922,60,2.7617713403820434,0.035938181228617,0.006698009189484518,0.006490405770988287,dynamic
54,10,258268,258328,60,2.844714714871862,0.009516454456085415,0.008986896269663883,0.015031923939427812,dynamic
54,11,144034,144094,60,2.8470878709774965,0.006664267198928362,0.005110614714968737,0.0015095126714993693,dynamic
54,12,122318,122378,60,2.9570398495728147,0.0070000251816172525,0.0014891948649178176,0.013833070227279596,dynamic
54,13,232702,232762,60,2.987972614236952,0.019189866997868385,0.011153545572052236,0.00932385700995944,dynamic
54,14,76074,76134,60,3.008382740844095,0.00436510622216891,0.0334111257153709,0.10390072244848299,dynamic
54,15,172338,172398,60,3.047921805202254,0.02450772801907961,0.014380060183631803,0.003802186404791022,dynamic
54,16,218076,218136,60,3.0739287113903524,0.022355762271411735,0.008644691824510045,0.006293644488065347,dynamic
54,17,91212,91272,60,3.1031970914183473,0.00440065066046052,0.0028707781320155504,0.0016871582905792746,dynamic
54,18,13323,13383,60,3.106718013089852,0.008941557190009282,0.0074218813350537954,0.00207115248454446,dynamic
54,19,148995,149055,60,3.1107906879693497,0.005996403270796433,0.0013746989139554703,0.0041067233379835704,dynamic
