motif_id,pattern_type,instance_idx,density_mean,density_std,density_change,density_range,ore_correlation,watermill_correlation,waterzumpf_correlation,ore_lag,watermill_lag,waterzumpf_lag,ore_cv,watermill_cv,waterzumpf_cv
5,dynamic,0,1914.0522883272388,3.648719009190844,-3.8457625222977185,14.304308479265273,0.22162924984408006,0.29200643591238207,0.23079010719135978,0,0,0,0.014226363842465593,0.01563688897710902,0.024229622994570356
5,dynamic,1,1721.137313970218,11.96069328770704,26.931495155770108,37.38805975290802,-0.9187517129184083,-0.9236366186583626,-0.9512137297046683,0,0,0,0.022833762196614375,0.054944798312846495,0.01707198336698392
5,dynamic,2,1916.583525619408,4.018234557441956,-14.723179170824778,16.749918245524213,0.6198914767852497,0.693258192041753,0.5364047499477431,0,0,0,0.01439784873274785,0.01119289477495378,0.03194041272424217
5,dynamic,3,1727.3597712772157,9.971737802732449,27.46728330519636,28.011280349534218,-0.8858565941039724,-0.8661343362260912,-0.9430382422187449,0,0,0,0.004424585404448634,0.011967440395175784,0.012417933319825459
5,dynamic,4,1703.5086880885397,5.522697852182599,11.7698569208776,15.101365453041808,-0.9843614634115126,-0.8619307254447066,-0.9610898422919113,0,0,0,0.0056308528314729465,0.006294594822633159,0.011409413455614617
5,dynamic,5,1739.6585704816757,16.39583788424665,31.18591019572591,44.62927292138647,-0.9713973036153704,-0.8308949544944323,-0.9527019695157056,0,0,0,0.024487131329800814,0.005067179474166099,0.028001983868256503
5,dynamic,6,1729.675345336338,3.426771664392246,3.398483849980039,11.704211214188035,-0.49558419806374887,-0.37643716273991135,-0.501149289872217,0,0,0,0.03183525172275737,0.038868653535853497,0.014096330886214793
5,dynamic,7,1715.4416179531693,38.20876559478525,85.75017702384662,86.32757560582195,-0.9939806304528822,-0.8577671776663356,-0.9962055720255034,0,0,0,0.008996746856838806,0.008156255013080429,0.08825470400742812
5,dynamic,8,1700.4643359235204,35.742653177358754,-38.67653146455382,141.81736112937006,0.44594069594836294,0.8844579356093035,0.8427190572243243,0,0,0,0.08128859968401479,0.13789686971424558,0.05882355854687545
5,dynamic,9,1700.118572935246,19.609275576371214,49.94091425952979,72.59202485891797,0.6536391882868513,0.4552093575010527,0.006538483498829163,0,0,0,0.09774368679320845,0.11010690550655562,0.06625395651422694
5,dynamic,10,1709.7895850274056,12.652827420974402,29.66258692061615,32.27646215660752,-0.7673785110050393,-0.3902671127591274,-0.963721686464577,0,0,0,0.005797218205249563,0.004814495469591892,0.03413487408011303
5,dynamic,11,1699.5419982042076,4.708350211862938,10.631274387464373,16.92493599180807,-0.8289557967100809,-0.829228682219041,-0.8808473412449059,0,0,0,0.012866028366185311,0.0060535288818182,0.006512772708077695
5,dynamic,12,1686.6840395348586,3.8012942536128627,5.650834992382897,11.178059246941984,-0.6605816214753347,-0.4207575004476826,-0.42788699860036483,0,0,0,0.0006341335078895455,0.004183097962850049,0.00604261705628532
5,dynamic,13,1709.2202836367314,7.233767874590489,-4.363714966838188,27.630239695896307,-0.13050591683465,0.4057042207555697,0.42117971448464586,0,0,0,0.015895009406647842,0.016456949782279216,0.01402366298579558
5,dynamic,14,1776.0672860853,3.5401001090745665,-9.003285429213975,9.632497049790118,0.6920268581336789,0.9909438973984191,0.9575707442098624,0,0,0,0.0014702819342587118,0.0044049389036866305,0.0020586457707006973
5,dynamic,15,1726.074907988615,4.29617737130715,-9.88783564303526,11.72031902259755,0.6561086451278341,0.857295220063113,0.40768184575766764,0,0,0,0.0013755455239735257,0.002620978945889435,0.005072448436934714
5,dynamic,16,1668.1423437925728,4.364532136010087,8.786731780615128,13.481485259060719,-0.40720752706092206,-0.7754603533609677,-0.5719297789828992,0,0,0,0.004694455424222903,0.010374834959010846,0.008830794225272094
5,dynamic,17,1775.700876609826,2.3777293631062797,5.266443494296482,6.355376789555976,-0.5590863762559645,-0.8030219196855745,-0.4465408684526915,0,0,0,0.006801839011999165,0.0010536760649288725,0.000832960169899312
