motif_id,pattern_type,instance_idx,start,end,length,distance,meta_pattern_type,meta_waterzumpf_cv,meta_ore_cv,meta_watermill_cv,meta_psi200_cv
38,inverse,16,64760,64820,60,3.332031441069533,inverse,0.011149700130001031,0.00586666841502183,0.001403453874807467,
38,inverse,17,104805,104865,60,3.3377462854235844,inverse,0.006323833870148181,0.0034033123703703628,0.002803068870953905,
38,inverse,18,105583,105643,60,3.355351716587151,inverse,0.014468525519844634,0.004231301486711801,0.004500536125598964,
38,inverse,19,109911,109971,60,3.3791379468982834,inverse,0.009149907457234723,0.0020936485500594897,0.005641525277289457,
39,inverse,0,234354,234414,60,1.7428626438633735e-06,inverse,0.019041868733763647,0.014809082635547997,0.004854028494021657,
39,inverse,1,170677,170737,60,3.4121706520315747,inverse,0.060224504753595455,0.014455915427888757,0.003955812105524378,
39,inverse,2,306104,306164,60,4.111507646272375,inverse,0.005236081805967605,0.0006450045423182327,0.0015745814679623254,
39,inverse,3,59326,59386,60,4.116056768202961,inverse,0.014257479260756902,0.005433500185704117,0.0030555177457536114,
39,inverse,4,200621,200681,60,4.291318648008302,inverse,0.01058665137816404,0.0067336453144567895,0.00486937279796455,
40,inverse,0,269136,269196,60,0.0,inverse,0.018866611431895473,0.008648190944310241,0.010061406663218534,
40,inverse,1,290399,290459,60,1.6244824913116584,inverse,0.023252685184322313,0.012435574414104554,0.014705141288206724,
40,inverse,2,29534,29594,60,2.0911551314221106,inverse,0.0065349831811297755,0.0037352127752607166,0.001808153013573097,
40,inverse,3,216244,216304,60,2.232008018407976,inverse,0.021470352065244645,0.005406743842114974,0.004865614203023118,
40,inverse,4,334630,334690,60,2.3744070608139127,inverse,0.006104206278857801,0.003741652157565446,0.0033904329651210817,
40,inverse,5,94388,94448,60,2.5041250834560183,inverse,0.012855050991950499,0.003988625436498428,0.009712895041391358,
40,inverse,6,313133,313193,60,2.623983469723886,inverse,0.01316017194630538,0.00434742114174596,0.0067098891622952295,
40,inverse,7,282370,282430,60,2.8469260931139697,inverse,0.01903783534831438,0.005248480199720135,0.002675908362443016,
40,inverse,8,331738,331798,60,2.8732505651827083,inverse,0.012197248431485936,0.0015895674385822667,0.006034879472676004,
40,inverse,9,185320,185380,60,3.0762355591874986,inverse,0.0077680200286992275,0.004536949479321558,0.0032126413730868783,
40,inverse,10,277015,277075,60,3.1604054586688095,inverse,0.01159811543716294,0.005725694855253509,0.007702013701222167,
40,inverse,11,162469,162529,60,3.2022292646099046,inverse,0.02428650297387193,0.010631463237493945,0.005297156388742324,
40,inverse,12,338620,338680,60,3.261700039459595,inverse,0.007052708595298957,0.0005664601932139464,0.0023043474238624664,
40,inverse,13,19262,19322,60,3.2871896272984,inverse,0.004303384852006425,0.0013274343194509242,0.0021012874134340577,
40,inverse,14,141168,141228,60,3.3836970490442426,inverse,0.015606950247352838,0.0008717886765510084,0.0023876904241922244,
40,inverse,15,267669,267729,60,3.473566792879443,inverse,0.011814543416122805,0.0074534868931179525,0.0032574329877205583,
40,inverse,16,146775,146835,60,3.505745814168397,inverse,0.04707608903009344,0.008895459269942868,0.009318544794641611,
40,inverse,17,200948,201008,60,3.515162938177607,inverse,0.02049788120575795,0.0018489285323085702,0.00433368979792276,
40,inverse,18,273827,273887,60,3.576066066756508,inverse,0.14062304310086096,0.0009010062867166917,0.009185877677072768,
40,inverse,19,212531,212591,60,3.5936214856201416,inverse,0.012635344646662197,0.008908165809281655,0.0026710465814802184,
41,inverse,0,158966,159026,60,1.4901161193847656e-07,inverse,0.027323376190964224,0.012183967972926181,0.005720782496914763,
41,inverse,1,94299,94359,60,2.7693546841644765,inverse,0.018296560139472978,0.01174144077253007,0.0008368716453880654,
41,inverse,2,187938,187998,60,2.949778143397502,inverse,0.028487595104526954,0.007416930110839766,0.0027235923609780065,
41,inverse,3,214965,215025,60,3.1866819548080856,inverse,0.006997382131412093,0.00445739033004864,0.0053380518499700075,
41,inverse,4,254714,254774,60,3.1974232285170214,inverse,0.008606931022401542,0.00268201286643051,0.0037829406362153302,
41,inverse,5,297146,297206,60,3.2128455018265325,inverse,0.010712144344428425,0.0006573060726653077,0.0067307242906709175,
41,inverse,6,290668,290728,60,3.346849386563885,inverse,0.019028120366084644,0.0066422154948020075,0.001000115981121897,
41,inverse,7,127743,127803,60,3.45843450478791,inverse,0.005933013351474031,0.0012538024846642712,0.0032436221687708873,
41,inverse,8,256455,256515,60,3.4842701072840514,inverse,0.007898584793146105,0.00043750843647348894,0.0037446718544047975,
41,inverse,9,227484,227544,60,3.585833183176284,inverse,0.025843570077239357,0.005589773527899423,0.002467315569727623,
41,inverse,10,199875,199935,60,3.609383722981935,inverse,0.014456523650869097,0.011956949814219759,0.007956687713305335,
41,inverse,11,305392,305452,60,3.6439567190733504,inverse,0.011268345230128117,0.0035435039290434,0.006511417498780864,
41,inverse,12,89011,89071,60,3.6665295767635735,inverse,0.010829343392245491,0.0017380088019603138,0.006265561942567909,
41,inverse,13,99064,99124,60,3.7907966555212917,inverse,0.008140976137500939,0.004584574978180165,0.003034336501141671,
41,inverse,14,300493,300553,60,3.9183980143495205,inverse,0.004066478642016679,0.0007623156967365738,0.002328951687018098,
41,inverse,15,291235,291295,60,4.080073825820161,inverse,0.005685743352772125,0.000618871898980949,0.004390527753538859,
41,inverse,16,137657,137717,60,4.125767536210119,inverse,0.007079421873155638,0.004306077171662388,0.00436513074097953,
41,inverse,17,242626,242686,60,4.130372359517123,inverse,0.009215711647957595,0.0012742950100819003,0.0071066027663224665,
41,inverse,18,269056,269116,60,4.145212307096486,inverse,0.008298096224305383,0.003190610412508052,0.004837247870219602,
41,inverse,19,92786,92846,60,4.210394875041225,inverse,0.017166565813418144,0.014136619680599689,0.010228953388243403,
42,inverse,0,290477,290537,60,6.664001874625056e-08,inverse,0.012728475254875448,0.005039305493303195,0.010495448462428404,
42,inverse,1,159741,159801,60,1.797688170202081,inverse,0.014145052408477623,0.010810805822092357,0.008605858462856194,
42,inverse,2,308873,308933,60,2.2465494873813374,inverse,0.006156045832614263,0.004992793048862492,0.005104733068241386,
42,inverse,3,10712,10772,60,2.259377422416701,inverse,0.010211662755430423,0.005251355879933419,0.005921752778568668,
42,inverse,4,121285,121345,60,2.3675769001123834,inverse,0.01652537097934875,0.0044200632126141825,0.006407575669333016,
42,inverse,5,84549,84609,60,2.4233706047904064,inverse,0.011136586905183403,0.004713239919061887,0.005301998180590937,
42,inverse,6,236386,236446,60,2.5343808619514894,inverse,0.010234430137935846,0.003369246290144239,0.007058567332259519,
42,inverse,7,193183,193243,60,2.545417774894029,inverse,0.009395173924738522,0.004633118443724628,0.004881079243808991,
42,inverse,8,340325,340385,60,2.580450058228272,inverse,0.01337812604862328,0.0005111927652696441,0.007984340592117192,
42,inverse,9,277141,277201,60,2.6311550182626386,inverse,0.006640714017091333,0.0048236200177934506,0.0052593951619352534,
42,inverse,10,38608,38668,60,2.7374285733927812,inverse,0.033420391505721306,0.010135557098660077,0.005140779609626679,
42,inverse,11,285154,285214,60,2.7818521418530473,inverse,0.015551693474350587,0.004767009220796954,0.0050234708265223665,
42,inverse,12,80690,80750,60,2.887083029248244,inverse,0.025472878268913344,0.010840809960491266,0.0033623642346155957,
42,inverse,13,172740,172800,60,2.9941342656830146,inverse,0.0061693559973298815,0.0050923758920085,0.004592310163390888,
42,inverse,14,274184,274244,60,3.0034856583977354,inverse,0.0183990865715064,0.011409049846967816,0.014367111236581163,
42,inverse,15,29198,29258,60,3.134787208282019,inverse,0.00525094856548635,0.002150683360693335,0.004285100843621723,
42,inverse,16,53114,53174,60,3.1502963120064904,inverse,0.011158341912455428,0.00350974389898922,0.003560331464421174,
42,inverse,17,215183,215243,60,3.276826330639375,inverse,0.004409632210261435,0.0025697277269527276,0.0027245033385512093,
42,inverse,18,41397,41457,60,3.27833116136421,inverse,0.008022378878211821,0.00552304031133763,0.0021044315846350417,
42,inverse,19,56505,56565,60,3.3402459927309414,inverse,0.010949439477327096,0.004066486100762441,0.00358477188947936,
43,dynamic,0,56323,56383,60,9.424321830774485e-08,dynamic,0.029874465249658064,0.04159058928087321,0.08811446395403955,
43,dynamic,1,82864,82924,60,0.449704798516744,dynamic,0.051647921447302625,0.028397578211734446,0.06098491734209491,
43,dynamic,2,115592,115652,60,0.48360768803333315,dynamic,0.03850623476577645,0.03343514276328335,0.011965689746517733,
43,dynamic,3,114597,114657,60,0.6334917700173571,dynamic,0.019207667739439285,0.026527367500124313,0.060787644142565246,
43,dynamic,4,63186,63246,60,0.7803679107764715,dynamic,0.012699383082838942,0.01850802328943168,0.01414854428985281,
43,dynamic,5,109103,109163,60,0.8028687430986177,dynamic,0.015337550441006504,0.014438212437767332,0.06404924656561672,
43,dynamic,6,64139,64199,60,0.8861456406690554,dynamic,0.0386408130062557,0.01888766887508708,0.009199531309579106,
43,dynamic,7,146685,146745,60,0.9203487243820618,dynamic,0.14153895948613185,0.09486823450296851,0.0210675561299964,
43,dynamic,8,145976,146036,60,0.9915362325877216,dynamic,0.00783540581628886,0.07585407301359001,0.23747343030434184,
43,dynamic,9,114146,114206,60,1.128791172397644,dynamic,0.016598866735892132,0.0049620738545476575,0.01739115632509446,
43,dynamic,10,55698,55758,60,1.438083719445513,dynamic,0.03634109830082152,0.007338063111733769,0.003382510013120364,
43,dynamic,11,197884,197944,60,1.5730841436140652,dynamic,0.013439201843387528,0.004825047863646766,0.013624304433720579,
43,dynamic,12,12236,12296,60,1.6418240994403837,dynamic,0.006294514427663048,0.007955676906291969,0.010439414169887438,
43,dynamic,13,62591,62651,60,1.7840664734806104,dynamic,0.034147351736364816,0.020499193067638668,0.0032428264031006925,
43,dynamic,14,268115,268175,60,1.8120063240657014,dynamic,0.016625371752614235,0.0223328141613564,0.05490855575233647,
43,dynamic,15,185704,185764,60,2.1559709764237422,dynamic,0.031911379934523,0.0258560110866602,0.004941313329705298,
43,dynamic,16,252255,252315,60,2.45027482059501,dynamic,0.10345372510438584,0.00957314291083977,0.009231646831600479,
43,dynamic,17,284492,284552,60,2.628765364116066,dynamic,0.03399068975467359,0.021534824983907196,0.024351337224228106,
43,dynamic,18,175724,175784,60,2.6609444048931774,dynamic,0.010899672212226484,0.005351491554525214,0.0063723868537577085,
43,dynamic,19,308738,308798,60,2.702838412468134,dynamic,0.03578881690082653,0.03822906530588964,0.04733885271575728,
44,dynamic,0,81062,81122,60,6.73031198420299e-07,dynamic,0.031739621127162644,0.03720344809154394,0.018924956618094305,
44,dynamic,1,84212,84272,60,0.7358234892872176,dynamic,0.04869242141672382,0.053583051122547284,0.07473221840804259,
44,dynamic,2,41102,41162,60,0.9122759267636317,dynamic,0.03721414121842651,0.014495500197917266,0.00608354249234175,
44,dynamic,3,81714,81774,60,1.295065796991561,dynamic,0.03126493728422332,0.02881738047609305,0.00892656608019627,
44,dynamic,4,13284,13344,60,1.4287418946563821,dynamic,0.016268760755199504,0.013055849655897518,0.009319543348340875,
44,dynamic,5,234333,234393,60,1.6026805711965821,dynamic,0.024208385943767903,0.01773032437778529,0.009247492166888013,
44,dynamic,6,84068,84128,60,1.9409199677763866,dynamic,0.015095274540897869,0.014062032308199081,0.003439918356886042,
44,dynamic,7,67880,67940,60,2.1207114001647818,dynamic,0.1313930014265821,0.05724882332580008,0.022437571712020037,
44,dynamic,8,148528,148588,60,2.2059554223451614,dynamic,0.031392753899156765,0.05098376857728301,0.01746378669879839,
44,dynamic,9,342203,342263,60,2.2722167916105693,dynamic,0.047097697844479446,0.02505523931829592,0.027941731493454837,
44,dynamic,10,170655,170715,60,2.3570472520794596,dynamic,0.08130905353455899,0.024953425665319426,0.008883324093834678,
44,dynamic,11,166199,166259,60,2.3796207871163837,dynamic,0.048386035766535496,0.033468572612360206,0.010897195105354522,
44,dynamic,12,82317,82377,60,2.4169262202385893,dynamic,0.02358246432800008,0.006747060232866527,0.01352228314226886,
44,dynamic,13,170918,170978,60,2.4929131428381557,dynamic,0.010901093649663535,0.0039492860047271325,0.0036108164615099967,
44,dynamic,14,243337,243397,60,2.502995929694199,dynamic,0.0186592411398404,0.00816080605798856,0.014531782888755495,
44,dynamic,15,108163,108223,60,2.6030635357779985,dynamic,0.017094701778304734,0.016799350670398505,0.0048246714278733695,
44,dynamic,16,59654,59714,60,2.6074419297280995,dynamic,0.05309228465306315,0.012911028234681314,0.00633425977814648,
44,dynamic,17,66218,66278,60,2.659908005204514,dynamic,0.0017295833449380163,0.012437365035875718,0.011046348908924062,
44,dynamic,18,173309,173369,60,2.719615782388206,dynamic,0.011436444598468607,0.009687582480875893,0.004305071616440227,
44,dynamic,19,146503,146563,60,2.7967255734440926,dynamic,0.0197570201162477,0.02520011337547352,0.006244909694883848,
45,dynamic,0,161478,161538,60,3.703170911552684e-06,dynamic,0.025691649306389768,0.02403563067077964,0.00383783754033029,
45,dynamic,1,58703,58763,60,0.774033200078664,dynamic,0.017564176588809693,0.014893975397006898,0.005672158414864373,
45,dynamic,2,132308,132368,60,1.0958240407352833,dynamic,0.03024851352332586,0.03877608265844458,0.00404554644611958,
45,dynamic,3,127107,127167,60,1.4629370156594057,dynamic,0.0318694828967989,0.01388128929243191,0.007025650747732488,
45,dynamic,4,8319,8379,60,1.691270110636877,dynamic,0.0062008926199090845,0.011737717222570533,0.006736314206443842,
45,dynamic,5,225853,225913,60,1.7106021169581227,dynamic,0.012715172898348944,0.024449368082395676,0.012756976442360587,
45,dynamic,6,102750,102810,60,1.9476622646529027,dynamic,0.014742982750738327,0.006113172594737864,0.02607323939440511,
45,dynamic,7,223740,223800,60,2.0507446125763296,dynamic,0.003423707830058407,0.012807162032337007,0.006518527418030325,
45,dynamic,8,5781,5841,60,2.5616796599063862,dynamic,0.00422559997361361,0.009408070735141529,0.0049786259393839885,
45,dynamic,9,188567,188627,60,2.578343373993975,dynamic,0.011546902541024626,0.0041668279993496374,0.0033415629284719037,
45,dynamic,10,200604,200664,60,2.5826773064657846,dynamic,0.011252976124085656,0.012864335265472348,0.006976407983439412,
45,dynamic,11,52782,52842,60,2.631766755155746,dynamic,0.007340875349609123,0.01486682471964314,0.0016757570771058126,
45,dynamic,12,26741,26801,60,2.6834409518351383,dynamic,0.004544874629085368,0.0028680512134188737,0.00450353316039438,
45,dynamic,13,157864,157924,60,2.843041672165144,dynamic,0.026160310581535562,0.01726578742281898,0.005993589423426001,
45,dynamic,14,158985,159045,60,2.866198535030499,dynamic,0.033363739505685365,0.01857271002581018,0.011263957001916501,
45,dynamic,15,193656,193716,60,2.9514240891376406,dynamic,0.005778083324161222,0.005450735789532748,0.006714874152036045,
45,dynamic,16,226562,226622,60,3.021967912085654,dynamic,0.009928448863278134,0.0013664576596206961,0.0026259505426601544,
45,dynamic,17,216472,216532,60,3.0408908159453225,dynamic,0.014368916573410554,0.035352307773521593,0.0012511545713334734,
45,dynamic,18,254358,254418,60,3.0793151130545837,dynamic,0.010810399258704537,0.0007826212133193613,0.002869175925522566,
45,dynamic,19,199910,199970,60,3.1718648502282165,dynamic,0.02267789864813797,0.02441054342886098,0.03607079541345075,
46,dynamic,0,289854,289914,60,0.0,dynamic,0.02084665389825548,0.022721655539551938,0.026204824258932346,
46,dynamic,1,272547,272607,60,0.9389357130867548,dynamic,0.1659274935999226,0.01580703361166318,0.014504308431692389,
46,dynamic,2,274371,274431,60,1.2969814179449846,dynamic,0.021046124057072825,0.019060442230858534,0.022346592019880082,
46,dynamic,3,339417,339477,60,1.423995344199583,dynamic,0.018527134521568893,0.02609997744037392,0.02381606786151757,
46,dynamic,4,275880,275940,60,1.7914888669373794,dynamic,0.011343619126298592,0.018515865367943165,0.024382576469219493,
46,dynamic,5,324381,324441,60,1.802646948004226,dynamic,0.03577540834555075,0.015397634241283702,0.012817042162771599,
46,dynamic,6,285569,285629,60,1.9121076776783943,dynamic,0.010161379718969344,0.01363437605472901,0.013679187057390133,
46,dynamic,7,285902,285962,60,1.933117562450471,dynamic,0.008807544351461794,0.018806179248481728,0.022795668030348024,
46,dynamic,8,290312,290372,60,1.9703555205279657,dynamic,0.026468388000487085,0.022198549430659055,0.02902443271768435,
46,dynamic,9,325064,325124,60,2.000918308826475,dynamic,0.00837726280464594,0.026622318490038124,0.023576042793597953,
46,dynamic,10,294604,294664,60,2.031915707727722,dynamic,0.016676796114892554,0.020922590588750904,0.01683896486552721,
46,dynamic,11,272648,272708,60,2.062409206308736,dynamic,0.06803052167300531,0.020413668168523483,0.04393707446055856,
46,dynamic,12,292834,292894,60,2.0934248489993452,dynamic,0.016786418653249598,0.01345691846461133,0.01449701027082211,
46,dynamic,13,236819,236879,60,2.0938890344914793,dynamic,0.024358880778837026,0.008178259995657917,0.10928939948035782,
46,dynamic,14,290828,290888,60,2.2433413795532053,dynamic,0.02403220997192309,0.02336028783418504,0.024113489754386812,
46,dynamic,15,304535,304595,60,2.2823845119819035,dynamic,0.012560947349089606,0.011604569828614226,0.017742148133243478,
46,dynamic,16,335052,335112,60,2.2883045423732407,dynamic,0.011390478690387363,0.011955714697132278,0.009019454918069525,
46,dynamic,17,5949,6009,60,2.330614243708937,dynamic,0.0047727486712994165,0.00597663653597521,0.0032460582160682983,
46,dynamic,18,148306,148366,60,2.35542811240681,dynamic,0.004002977893018986,0.0012632803059254136,0.004618267660647511,
46,dynamic,19,291665,291725,60,2.382746195864944,dynamic,0.015401051841931161,0.015846416373516355,0.01498780022075724,
47,dynamic,0,180300,180360,60,2.440335285178932e-06,dynamic,0.012280144488033986,0.012199903445029506,0.0018754085776894439,
47,dynamic,1,59402,59462,60,0.9092542823884067,dynamic,0.01717667204004635,0.01203964533699214,0.003324230913070549,
47,dynamic,2,106961,107021,60,1.6162090000182754,dynamic,0.010990977212447883,0.0055315691862227205,0.0030338329736289004,
47,dynamic,3,226364,226424,60,1.6566184664828005,dynamic,0.005560593000988951,0.005263318677874921,0.00568695423378854,
47,dynamic,4,58798,58858,60,1.6569996960606994,dynamic,0.019250954836988462,0.011080287190757489,0.0017936684646290275,
47,dynamic,5,27621,27681,60,1.7460718481151078,dynamic,0.007280578278487034,0.0047899045931473995,0.0025943716344802243,
47,dynamic,6,158337,158397,60,1.8164438038870327,dynamic,0.010667346957327664,0.007813370167501941,0.002900503366958281,
47,dynamic,7,81127,81187,60,1.832825705555841,dynamic,0.019386916187128487,0.008457510623564818,0.0015425294197945318,
47,dynamic,8,24746,24806,60,1.9255442321276928,dynamic,0.004670986224437502,0.007391883104779657,0.004473713984977306,
47,dynamic,9,81817,81877,60,2.069568290130498,dynamic,0.009445661785572075,0.0032945718923527924,0.0026796188843168987,
47,dynamic,10,236984,237044,60,2.0827324148070185,dynamic,0.013347014987161319,0.0066308424417159,0.006823719439494491,
47,dynamic,11,59009,59069,60,2.0998584168368883,dynamic,0.006964806196557943,0.0064449384719463725,0.005187334936539979,
47,dynamic,12,215113,215173,60,2.1729094238308027,dynamic,0.007315903913786451,0.008854183530417658,0.004464195126463054,
47,dynamic,13,116924,116984,60,2.2047970594805313,dynamic,0.022010628564573396,0.005087343461272174,0.006047652835014853,
47,dynamic,14,161608,161668,60,2.2051090367789166,dynamic,0.006640188299628001,0.006109706674339955,0.004600542022798644,
47,dynamic,15,226148,226208,60,2.2229156863277666,dynamic,0.007222646899672166,0.005809261643886616,0.0016524379155166094,
47,dynamic,16,173983,174043,60,2.2827104108935554,dynamic,0.007703600077214828,0.005142459731781289,0.003192516711378015,
47,dynamic,17,166513,166573,60,2.2858118655876405,dynamic,0.0939372690481114,0.010829967957065825,0.009160612088254295,
47,dynamic,18,28301,28361,60,2.3401705239470885,dynamic,0.011901722748083557,0.004377033682260461,0.006217429819011743,
47,dynamic,19,211141,211201,60,2.360457156108539,dynamic,0.005840788151301504,0.004737624913666913,0.0029998313790033045,
48,dynamic,0,154573,154633,60,1.3328003749250113e-07,dynamic,0.019364343961721552,0.015487977717806023,0.11467748205685677,
48,dynamic,1,203264,203324,60,0.8899284242030555,dynamic,0.007980429521094139,0.013044800498514945,0.06715364677007807,
48,dynamic,2,221304,221364,60,1.4194982203534943,dynamic,0.007960809019666839,0.013528942270381468,0.05599902859501295,
48,dynamic,3,70109,70169,60,1.7121028564801863,dynamic,0.02624368768152848,0.0056807810474309006,0.01703486557556319,
48,dynamic,4,330085,330145,60,2.2481964292766485,dynamic,0.012811280427323275,0.00877629407914344,0.0075123393643666565,
48,dynamic,5,310082,310142,60,2.328050794375155,dynamic,0.014431201987039295,0.00983726286092736,0.006369312032409961,
48,dynamic,6,173815,173875,60,2.344615352118558,dynamic,0.021251801674823986,0.013498944998741283,0.004622798514752094,
48,dynamic,7,111117,111177,60,2.4808415521977696,dynamic,0.016801857791813677,0.011196531560088959,0.05341031086886161,
48,dynamic,8,260375,260435,60,2.4921395493714007,dynamic,0.011031487367959586,0.0054332141948524515,0.0028487813770355164,
48,dynamic,9,280072,280132,60,2.507473805704396,dynamic,0.015580264538177908,0.010550509252300586,0.005187562823188492,
48,dynamic,10,253409,253469,60,2.6077991698425964,dynamic,0.01701047656841406,0.00866602050601678,0.009752118832879401,
48,dynamic,11,254863,254923,60,2.6943116371762414,dynamic,0.011320515270155576,0.008738625008260191,0.006589097316374397,
48,dynamic,12,281709,281769,60,2.786385602483394,dynamic,0.037928847290170924,0.016894554145801828,0.01722518095814695,
48,dynamic,13,281486,281546,60,2.9242109011283843,dynamic,0.01672361468841503,0.01130542632379209,0.0684193094588013,
48,dynamic,14,159866,159926,60,2.9437793698392634,dynamic,0.0028370096351298607,0.007349527243293855,0.002874077582157889,
48,dynamic,15,248248,248308,60,2.9801089889650125,dynamic,0.020851586861665612,0.002420984149919828,0.003921123703748448,
48,dynamic,16,14484,14544,60,3.027296444505228,dynamic,0.013118946588433354,0.009314615280136425,0.004644266185944165,
48,dynamic,17,304623,304683,60,3.125553614272344,dynamic,0.007486509264795839,0.0030098106777042694,0.015543799709752604,
48,dynamic,18,243784,243844,60,3.128155344462866,dynamic,0.015054501115339888,0.009450590775047571,0.006562844235843505,
48,dynamic,19,212402,212462,60,3.139507830403294,dynamic,0.013001945198646989,0.0013537317362254575,0.004848827443998293,
49,dynamic,0,38108,38168,60,0.0,dynamic,0.05013762469774969,0.06634794805070846,0.0203734381598463,
49,dynamic,1,68746,68806,60,1.0764970989536748,dynamic,0.007591970641331382,0.035225473801831074,0.00432667283741377,
49,dynamic,2,185080,185140,60,1.687600917590869,dynamic,0.03566990821306202,0.057880733157857814,0.005498700341977141,
49,dynamic,3,11494,11554,60,1.7185474122706081,dynamic,0.03017882358052801,0.06182334396206671,0.007231352097758375,
49,dynamic,4,160969,161029,60,2.33642170630113,dynamic,0.03744484364985223,0.08348710380144074,0.004444046271887478,
49,dynamic,5,160056,160116,60,2.8373952356141423,dynamic,0.009281585625954106,0.035041218805614276,0.005686343437841224,
49,dynamic,6,194375,194435,60,3.0721359687130234,dynamic,0.06989581892885867,0.06031106427829643,0.006436747762331159,
49,dynamic,7,38532,38592,60,3.3086751882384493,dynamic,0.04364762493751703,0.06320685661738902,0.01180065080339106,
49,dynamic,8,133670,133730,60,3.4055065418678705,dynamic,0.017542444608889717,0.003462270479212354,0.005883317285249443,
49,dynamic,9,225139,225199,60,3.5302245302589568,dynamic,0.0034387700800242397,0.01199202341204722,0.004370232090608226,
49,dynamic,10,284190,284250,60,3.714752818410353,dynamic,0.002970877787289259,0.003150150813452895,0.0024012846166413106,
49,dynamic,11,94708,94768,60,3.7229257066253947,dynamic,0.05713275036221242,0.06639515724296757,0.0055981510824885195,
49,dynamic,12,150481,150541,60,3.8088160803088713,dynamic,0.0059933726045933505,0.0045824432609268976,0.005583656036449163,
49,dynamic,13,170742,170802,60,3.8202096414650533,dynamic,0.01532048731393414,0.002543272961184873,0.004658950499128464,
49,dynamic,14,227534,227594,60,3.8353035488024196,dynamic,0.011175094954116128,0.009425258358817468,0.0038581271815121,
49,dynamic,15,23602,23662,60,3.88365480438547,dynamic,0.00886015385707358,0.0025400033998786934,0.007819009411095697,
49,dynamic,16,56422,56482,60,3.9025322957692614,dynamic,0.010162561978969396,0.04935222216169802,0.011035817174577127,
49,dynamic,17,235983,236043,60,3.99191120348063,dynamic,0.006727995085422512,0.005521011530489969,0.009376664354110751,
49,dynamic,18,212166,212226,60,4.1160285073238825,dynamic,0.0069226583368386515,0.018662223785780373,0.006663932475064387,
49,dynamic,19,191314,191374,60,4.202771356402526,dynamic,0.013109610916562443,0.0010345384736195524,0.005798809569256834,
50,dynamic,0,122440,122500,60,1.3477109735721366e-06,dynamic,0.0030399244668686577,0.0743546749025165,0.002751775320174306,
50,dynamic,1,303316,303376,60,1.856313138044111,dynamic,0.009142134907387982,0.005884772768599638,0.009672439429952428,
50,dynamic,2,105416,105476,60,1.9482839898590039,dynamic,0.00712661772314788,0.004386276620378631,0.0024133234599212623,
50,dynamic,3,126619,126679,60,2.013614125075738,dynamic,0.002127334654521146,0.005291369257675044,0.0018032151192092067,
50,dynamic,4,69270,69330,60,2.0495439418230488,dynamic,0.020177945357985252,0.009341870743894781,0.005604303368470487,
50,dynamic,5,301654,301714,60,2.2272917815179163,dynamic,0.011428990989946817,0.007630563565854238,0.0037853903809444895,
50,dynamic,6,58080,58140,60,2.2274575850224756,dynamic,0.006163616619254298,0.017123358931990584,0.0027178039466806627,
50,dynamic,7,335804,335864,60,2.2436424431920714,dynamic,0.023523301831500983,0.012171710318225034,0.010763644258273407,
50,dynamic,8,271717,271777,60,2.3165566654355936,dynamic,0.029774941188533643,0.01198647270392014,0.006690989890521978,
50,dynamic,9,122559,122619,60,2.3739083568826223,dynamic,0.019630284803465764,0.004078018908580176,0.003143036886540967,
50,dynamic,10,6601,6661,60,2.438166299640282,dynamic,0.010523011409549646,0.005956497023727853,0.0018481163303040796,
50,dynamic,11,179926,179986,60,2.449237959533603,dynamic,0.006490342194811589,0.005157426882854993,0.0014356168508914335,
50,dynamic,12,95293,95353,60,2.515353020215947,dynamic,0.009645071193664024,0.04416281035616319,0.0032081533165500857,
50,dynamic,13,129723,129783,60,2.6164448231593354,dynamic,0.029385924069468,0.008168019785637425,0.0025856626191239217,
50,dynamic,14,25518,25578,60,2.800493484130586,dynamic,0.0023478460043760427,0.0015874200596074054,0.001602693426334853,
50,dynamic,15,271657,271717,60,2.8378633952242627,dynamic,0.036310045905824984,0.006711779995772979,0.006367478608374652,
50,dynamic,16,305794,305854,60,2.8566703895715717,dynamic,0.009400613451965628,0.009190605233029833,0.014954945867920176,
50,dynamic,17,158639,158699,60,2.8760018453869742,dynamic,0.0070000251816172525,0.0014891948649178176,0.013833070227279596,
50,dynamic,18,280243,280303,60,2.90709163811451,dynamic,0.01966659428660837,0.011140758765107468,0.009337571710099562,
50,dynamic,19,331574,331634,60,2.928341387474603,dynamic,0.0010324948643029793,0.0010752006222656898,0.0024681403901659965,
51,dynamic,0,335177,335237,60,2.980232238769531e-07,dynamic,0.012163177270598565,0.005056507359257092,0.022633955914518365,
51,dynamic,1,269136,269196,60,1.184149660137777,dynamic,0.018866611431895473,0.008648190944310241,0.010061406663218534,
51,dynamic,2,324171,324231,60,1.916704264032923,dynamic,0.006562234333783139,0.01231809925910603,0.010009137364044835,
51,dynamic,3,290399,290459,60,1.9195588300534598,dynamic,0.023252685184322313,0.012435574414104554,0.014705141288206724,
51,dynamic,4,313133,313193,60,2.059800199629426,dynamic,0.01316017194630538,0.00434742114174596,0.0067098891622952295,
51,dynamic,5,94391,94451,60,2.1873522901387092,dynamic,0.012587370596172496,0.004513680421665366,0.012827322200612133,
51,dynamic,6,334630,334690,60,2.1896156058697493,dynamic,0.006104206278857801,0.003741652157565446,0.0033904329651210817,
51,dynamic,7,306587,306647,60,2.398223539883252,dynamic,0.005869608528493874,0.005469874008936264,0.0052192766108133766,
